Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://webposqc.missarirasa.com/login"")",Chrome 126.0.0.0,,,30-07-2024 13:19:11,30-07-2024 13:19:15,3.453s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,30-07-2024 13:19:15,30-07-2024 13:19:15,0.113s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/input_ID Sarirasa_inputNIK""))",Chrome 126.0.0.0,,,30-07-2024 13:19:15,30-07-2024 13:19:15,0.429s,PASSED
"setText(findTestObject(""Object Repository/Login_Sarirasa WebPOS/input_ID Sarirasa_inputNIK""), ""58035"")",Chrome 126.0.0.0,,,30-07-2024 13:19:15,30-07-2024 13:19:16,0.775s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login_Sarirasa WebPOS/input_Password_inputPassword""), ""Cg+cUiY7xQqTg1iegvaWgg=="")",Chrome 126.0.0.0,,,30-07-2024 13:19:16,30-07-2024 13:19:17,0.415s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/button_Login""))",Chrome 126.0.0.0,,,30-07-2024 13:19:17,30-07-2024 13:19:17,0.409s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Login_Sarirasa WebPOS/select_Tipe User Kasir 1Kasir 2Kasir 3Kasir_c131aa""), ""kasir_3"", true)",Chrome 126.0.0.0,,,30-07-2024 13:19:17,30-07-2024 13:19:19,1.520s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Login_Sarirasa WebPOS/select_Pilih Default PrinterPrinter HO (Gud_45e032""), ""59"", true)",Chrome 126.0.0.0,,,30-07-2024 13:19:19,30-07-2024 13:19:19,0.891s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/button_Simpan""))",Chrome 126.0.0.0,,,30-07-2024 13:19:19,30-07-2024 13:19:20,0.351s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/button_OK""))",Chrome 126.0.0.0,,,30-07-2024 13:19:20,30-07-2024 13:19:20,0.590s,PASSED
delay(5),Chrome 126.0.0.0,,,30-07-2024 13:19:20,30-07-2024 13:19:25,5.018s,PASSED
