Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://webposqc.missarirasa.com/login"")",Chrome 126.0.0.0,,,31-07-2024 14:13:29,31-07-2024 14:13:32,3.411s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,31-07-2024 14:13:32,31-07-2024 14:13:33,0.126s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/input_ID Sarirasa_inputNIK""))",Chrome 126.0.0.0,,,31-07-2024 14:13:33,31-07-2024 14:13:33,0.431s,PASSED
"setText(findTestObject(""Object Repository/Login_Sarirasa WebPOS/input_ID Sarirasa_inputNIK""), ""58035"")",Chrome 126.0.0.0,,,31-07-2024 14:13:33,31-07-2024 14:13:34,0.986s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login_Sarirasa WebPOS/input_Password_inputPassword""), ""Cg+cUiY7xQqTg1iegvaWgg=="")",Chrome 126.0.0.0,,,31-07-2024 14:13:34,31-07-2024 14:13:34,0.416s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/button_Login""))",Chrome 126.0.0.0,,,31-07-2024 14:13:34,31-07-2024 14:13:35,0.313s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Login_Sarirasa WebPOS/select_Tipe User Kasir 1Kasir 2Kasir 3Kasir_c131aa""), ""kasir_3"", true)",Chrome 126.0.0.0,,,31-07-2024 14:13:35,31-07-2024 14:13:36,1.451s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Login_Sarirasa WebPOS/select_Pilih Default PrinterPrinter HO (Gud_45e032""), ""59"", true)",Chrome 126.0.0.0,,,31-07-2024 14:13:36,31-07-2024 14:13:37,0.964s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/button_Simpan""))",Chrome 126.0.0.0,,,31-07-2024 14:13:37,31-07-2024 14:13:37,0.366s,PASSED
"click(findTestObject(""Object Repository/Login_Sarirasa WebPOS/button_OK""))",Chrome 126.0.0.0,,,31-07-2024 14:13:37,31-07-2024 14:13:38,0.572s,PASSED
delay(5),Chrome 126.0.0.0,,,31-07-2024 14:13:38,31-07-2024 14:13:43,5.012s,PASSED
